subplot_id,species_id,first_year,first_census,current_year,current_census,count
S1760_8S,TOC,2003,2,2003,2,54
S1760_8S,TOC,2003,2,2003,3,42
S1760_8S,TOC,2003,2,2003,4,33
S1760_8S,TOC,2003,3,2003,3,255
S1760_8S,TOC,2003,4,2003,4,109
S1760_8S,TOC,2001,2,2001,2,2
S1760_8S,TOC,2001,2,2001,3,2
S1760_8S,TOC,2001,2,2001,4,2
S1760_8S,TOC,2001,3,2001,3,3
S1760_8S,TOC,2001,3,2001,4,2
S1797_1N,BPA,2001,2,2001,2,4
S1797_1N,BPA,2001,3,2001,3,1
S1797_1N,PTR,2006,2,2006,2,11
S1797_1N,PTR,2006,2,2006,3,11
S1797_1N,PTR,2006,2,2006,4,8
S1797_1N,PTR,2005,2,2005,2,3
S1797_1N,PTR,2005,2,2005,3,2
S1797_1N,PTR,2005,2,2005,4,0
S1797_1N,PTR,2004,2,2004,2,2
S1797_1N,PTR,2004,2,2004,3,0
S1797_1N,PTR,2004,2,2004,4,1
S1797_1N,PTR,2004,3,2004,3,0
S1797_1N,PTR,2003,2,2003,2,2
S1797_1N,PTR,2003,2,2003,3,2
S1797_1N,PTR,2003,2,2003,4,2
S1797_1N,PTR,2002,2,2002,2,1
S1797_1N,PTR,2002,2,2002,3,1
S1797_1N,PTR,2002,2,2002,4,0
S1797_1N,PTR,2001,2,2001,2,18
S1797_1N,PTR,2001,2,2001,3,16
S1797_1N,PTR,2001,2,2001,4,16
S1797_1N,PTR,2001,3,2001,3,2
S1797_1N,PTR,2001,3,2001,4,1
S1797_1N,ABA,2004,2,2004,2,1
S1797_1N,ABA,2004,2,2004,3,0
S1797_1N,ABA,2003,2,2003,2,5
S1797_1N,ABA,2003,2,2003,3,5
S1797_1N,ABA,2003,2,2003,4,5
S1797_1N,ABA,2003,3,2003,3,28
S1797_1N,ABA,2003,3,2003,4,23
S1797_1N,ABA,2003,4,2003,4,7
S1797_1N,ABA,2001,2,2001,2,2
S1797_1N,ABA,2001,2,2001,3,2
S1797_1N,ABA,2001,2,2001,4,2
S1797_1N,PGL,2003,3,2003,3,8
S1797_1N,PGL,2003,3,2003,4,0
S1797_1N,PGL,2003,4,2003,4,1
S1797_1N,TOC,2003,2,2003,2,3
S1797_1N,TOC,2003,2,2003,3,2
S1797_1N,TOC,2003,2,2003,4,2
S1797_1N,TOC,2003,3,2003,3,276
S1797_1N,TOC,2003,4,2003,4,45
S1797_1S,BPA,2001,2,2001,2,27
S1797_1S,BPA,2001,2,2001,3,12
S1797_1S,BPA,2001,2,2001,4,9
S1797_1S,PTR,2006,2,2006,2,3
S1797_1S,PTR,2006,2,2006,3,2
S1797_1S,PTR,2006,2,2006,4,1
S1797_1S,PTR,2004,2,2004,3,1
S1797_1S,PTR,2003,3,2003,3,1
S1797_1S,PTR,2003,3,2003,4,1
S1797_1S,PTR,2002,2,2002,2,1
S1797_1S,PTR,2002,2,2002,3,1
S1797_1S,PTR,2002,2,2002,4,0
S1797_1S,PTR,2001,2,2001,2,1
S1797_1S,PTR,2001,2,2001,3,1
S1797_1S,PTR,2001,2,2001,4,1
S1797_1S,PTR,2001,3,2001,3,1
S1797_1S,PTR,2001,3,2001,4,1
S1797_1S,ABA,2004,2,2004,2,1
S1797_1S,ABA,2004,2,2004,3,0
S1797_1S,ABA,2003,2,2003,2,18
S1797_1S,ABA,2003,2,2003,3,16
S1797_1S,ABA,2003,2,2003,4,14
S1797_1S,ABA,2003,3,2003,3,7
S1797_1S,ABA,2003,3,2003,4,5
S1797_1S,ABA,2001,2,2001,2,4
S1797_1S,ABA,2001,2,2001,3,4
S1797_1S,ABA,2001,2,2001,4,3
S1797_1S,PGL,2004,2,2004,2,1
S1797_1S,PGL,2004,2,2004,4,1
S1797_1S,PGL,2003,2,2003,2,19
S1797_1S,PGL,2003,2,2003,3,5
S1797_1S,PGL,2003,2,2003,4,4
S1797_1S,PGL,2003,3,2003,3,1
S1797_1S,PGL,2003,3,2003,4,0
S1797_1S,TOC,2004,3,2004,3,1
S1797_1S,TOC,2003,2,2003,2,8
S1797_1S,TOC,2003,2,2003,3,4
S1797_1S,TOC,2003,2,2003,4,1
S1797_1S,TOC,2003,3,2003,3,44
S1797_1S,TOC,2003,4,2003,4,12
S1797_2N,PTR,2004,2,2004,4,1
S1797_2N,PTR,2004,3,2004,3,1
S1797_2N,PTR,2002,2,2002,2,3
S1797_2N,PTR,2002,2,2002,3,2
S1797_2N,PTR,2002,2,2002,4,2
S1797_2N,PTR,2001,2,2001,2,8
S1797_2N,PTR,2001,2,2001,3,5
S1797_2N,PTR,2001,2,2001,4,4
S1797_2N,ABA,2003,3,2003,3,29
S1797_2N,ABA,2003,3,2003,4,28
S1797_2N,ABA,2003,4,2003,4,3
S1797_2N,PGL,2003,3,2003,3,9
S1797_2N,PGL,2003,3,2003,4,6
S1797_2N,PGL,2003,4,2003,4,1
S1797_2N,TOC,2003,2,2003,2,2
S1797_2N,TOC,2003,2,2003,3,0
S1797_2N,TOC,2003,3,2003,3,667
S1797_2N,TOC,2003,4,2003,4,210
S1797_2S,BPA,2006,2,2006,2,18
S1797_2S,BPA,2006,2,2006,3,0
S1797_2S,BPA,2005,2,2005,2,2
S1797_2S,BPA,2005,2,2005,3,0
S1797_2S,BPA,2002,2,2002,2,4
S1797_2S,BPA,2002,2,2002,3,1
S1797_2S,BPA,2002,2,2002,4,0
S1797_2S,BPA,2001,3,2001,3,1
S1797_2S,BPA,2001,3,2001,4,1
S1797_2S,ABA,2005,2,2005,2,1
S1797_2S,ABA,2005,2,2005,3,0
S1797_2S,ABA,2003,2,2003,2,15
S1797_2S,ABA,2003,2,2003,3,15
S1797_2S,ABA,2003,2,2003,4,15
S1797_2S,ABA,2003,3,2003,3,23
S1797_2S,ABA,2003,3,2003,4,20
S1797_2S,ABA,2003,4,2003,4,1
S1797_2S,ABA,2001,2,2001,2,2
S1797_2S,ABA,2001,2,2001,3,2
S1797_2S,ABA,2001,2,2001,4,1
S1797_2S,PGL,2003,2,2003,2,10
S1797_2S,PGL,2003,2,2003,3,6
S1797_2S,PGL,2003,2,2003,4,5
S1797_2S,PGL,2003,3,2003,3,3
S1797_2S,PGL,2003,3,2003,4,3
S1797_2S,TOC,2004,2,2004,2,2
S1797_2S,TOC,2004,2,2004,3,2
S1797_2S,TOC,2003,2,2003,2,3
S1797_2S,TOC,2003,2,2003,3,2
S1797_2S,TOC,2003,2,2003,4,2
S1797_2S,TOC,2003,3,2003,3,157
S1797_2S,TOC,2003,4,2003,4,70
S1797_3N,ABA,2003,2,2003,2,7
S1797_3N,ABA,2003,2,2003,3,7
S1797_3N,ABA,2003,3,2003,3,30
S1797_3N,ABA,2003,3,2003,4,20
S1797_3N,ABA,2001,2,2001,2,1
S1797_3N,ABA,2001,2,2001,3,1
S1797_3N,ABA,2001,2,2001,4,1
S1797_3N,PGL,2003,3,2003,3,11
S1797_3N,PGL,2003,3,2003,4,4
S1797_3N,TOC,2003,3,2003,3,124
S1797_3N,TOC,2003,4,2003,4,30
S1797_3N,POBA,2006,3,2006,3,1
S1797_3N,POBA,2006,3,2006,4,1
S1797_3S,BPA,2006,2,2006,2,1
S1797_3S,BPA,2006,2,2006,3,1
S1797_3S,BPA,2006,2,2006,4,1
S1797_3S,BPA,2006,3,2006,3,2
S1797_3S,BPA,2006,3,2006,4,0
S1797_3S,BPA,2004,4,2004,4,2
S1797_3S,BPA,2002,2,2002,2,4
S1797_3S,BPA,2002,2,2002,3,1
S1797_3S,BPA,2002,2,2002,4,1
S1797_3S,BPA,2002,4,2002,4,2
S1797_3S,BPA,2001,2,2001,2,33
S1797_3S,BPA,2001,2,2001,3,20
S1797_3S,BPA,2001,2,2001,4,20
S1797_3S,PTR,2006,2,2006,2,3
S1797_3S,PTR,2006,2,2006,3,2
S1797_3S,PTR,2006,2,2006,4,1
S1797_3S,PTR,2005,2,2005,2,5
S1797_3S,PTR,2005,2,2005,3,4
S1797_3S,PTR,2005,2,2005,4,3
S1797_3S,PTR,2004,2,2004,4,1
S1797_3S,PTR,2004,3,2004,3,1
S1797_3S,PTR,2003,4,2003,4,1
S1797_3S,PTR,2002,2,2002,2,6
S1797_3S,PTR,2002,2,2002,3,4
S1797_3S,PTR,2002,2,2002,4,2
S1797_3S,PTR,2001,3,2001,3,2
S1797_3S,PTR,2001,3,2001,4,2
S1797_3S,ABA,2005,2,2005,2,1
S1797_3S,ABA,2005,2,2005,3,0
S1797_3S,ABA,2003,2,2003,2,7
S1797_3S,ABA,2003,2,2003,3,5
S1797_3S,ABA,2003,2,2003,4,4
S1797_3S,ABA,2003,3,2003,3,27
S1797_3S,ABA,2003,3,2003,4,24
S1797_3S,ABA,2003,4,2003,4,2
S1797_3S,ABA,2001,3,2001,3,1
S1797_3S,PGL,2003,2,2003,2,3
S1797_3S,PGL,2003,2,2003,3,2
S1797_3S,PGL,2003,2,2003,4,2
S1797_3S,PGL,2003,3,2003,3,4
S1797_3S,PGL,2003,3,2003,4,2
S1797_3S,PGL,2001,2,2001,2,1
S1797_3S,PGL,2001,2,2001,3,1
S1797_3S,PGL,2001,2,2001,4,1
S1797_3S,TOC,2003,2,2003,2,27
S1797_3S,TOC,2003,2,2003,3,22
S1797_3S,TOC,2003,2,2003,4,19
S1797_3S,TOC,2003,3,2003,3,161
S1797_3S,TOC,2003,4,2003,4,88
S1797_4N,BPA,2002,4,2002,4,1
S1797_4N,BPA,2001,2,2001,2,9
S1797_4N,ABA,2003,2,2003,2,6
S1797_4N,ABA,2003,2,2003,3,5
S1797_4N,ABA,2003,2,2003,4,3
S1797_4N,ABA,2003,3,2003,3,33
S1797_4N,ABA,2003,3,2003,4,30
S1797_4N,ABA,2001,2,2001,2,1
S1797_4N,ABA,2001,2,2001,3,1
S1797_4N,ABA,2001,2,2001,4,1
S1797_4N,PGL,2003,2,2003,2,2
S1797_4N,PGL,2003,2,2003,3,1
S1797_4N,PGL,2003,2,2003,4,1
S1797_4N,PGL,2003,3,2003,3,8
S1797_4N,PGL,2003,3,2003,4,2
S1797_4N,PGL,2001,3,2001,3,1
S1797_4N,PGL,2001,3,2001,4,1
S1797_4N,TOC,2003,2,2003,2,2
S1797_4N,TOC,2003,2,2003,3,0
S1797_4N,TOC,2003,3,2003,3,72
S1797_4N,TOC,2003,4,2003,4,9
S1797_4S,BPA,2006,3,2006,3,2
S1797_4S,BPA,2006,3,2006,4,2
S1797_4S,BPA,2006,4,2006,4,1
S1797_4S,BPA,2005,2,2005,2,27
S1797_4S,BPA,2005,2,2005,3,0
S1797_4S,BPA,2005,3,2005,3,15
S1797_4S,BPA,2005,3,2005,4,15
S1797_4S,BPA,2004,4,2004,4,1
S1797_4S,BPA,2001,2,2001,2,4
S1797_4S,BPA,2001,2,2001,3,3
S1797_4S,BPA,2001,2,2001,4,3
S1797_4S,BPA,2001,3,2001,3,2
S1797_4S,BPA,2001,3,2001,4,2
S1797_4S,BPA,2001,4,2001,4,5
S1797_4S,PTR,2006,2,2006,2,18
S1797_4S,PTR,2006,2,2006,3,16
S1797_4S,PTR,2006,2,2006,4,15
S1797_4S,PTR,2006,3,2006,3,2
S1797_4S,PTR,2006,3,2006,4,2
S1797_4S,PTR,2005,2,2005,2,10
S1797_4S,PTR,2005,2,2005,3,10
S1797_4S,PTR,2005,2,2005,4,9
S1797_4S,PTR,2004,2,2004,2,3
S1797_4S,PTR,2004,2,2004,3,3
S1797_4S,PTR,2004,2,2004,4,2
S1797_4S,PTR,2004,3,2004,3,1
S1797_4S,PTR,2004,3,2004,4,1
S1797_4S,PTR,2003,2,2003,2,3
S1797_4S,PTR,2003,2,2003,3,3
S1797_4S,PTR,2003,2,2003,4,3
S1797_4S,PTR,2002,2,2002,2,18
S1797_4S,PTR,2002,2,2002,3,15
S1797_4S,PTR,2002,2,2002,4,9
S1797_4S,PTR,2001,2,2001,2,16
S1797_4S,PTR,2001,2,2001,3,14
S1797_4S,PTR,2001,2,2001,4,14
S1797_4S,PTR,2001,3,2001,3,4
S1797_4S,PTR,2001,3,2001,4,3
S1797_4S,PTR,2001,4,2001,4,1
S1797_4S,ABA,2005,2,2005,2,1
S1797_4S,ABA,2005,2,2005,3,1
S1797_4S,ABA,2005,2,2005,4,1
S1797_4S,ABA,2003,2,2003,2,9
S1797_4S,ABA,2003,2,2003,3,9
S1797_4S,ABA,2003,2,2003,4,9
S1797_4S,ABA,2003,3,2003,3,1
S1797_4S,ABA,2003,3,2003,4,1
S1797_4S,ABA,2003,4,2003,4,1
S1797_4S,PGL,2005,2,2005,2,1
S1797_4S,PGL,2005,2,2005,3,0
S1797_4S,PGL,2005,3,2005,3,1
S1797_4S,PGL,2005,3,2005,4,1
S1797_4S,PGL,2004,2,2004,2,1
S1797_4S,PGL,2004,2,2004,3,1
S1797_4S,PGL,2003,2,2003,2,23
S1797_4S,PGL,2003,2,2003,3,22
S1797_4S,PGL,2003,2,2003,4,20
S1797_4S,PGL,2003,3,2003,3,8
S1797_4S,PGL,2003,3,2003,4,8
S1797_4S,PGL,2003,4,2003,4,2
S1797_4S,TOC,2006,3,2006,3,1
S1797_4S,TOC,2006,3,2006,4,1
S1797_4S,TOC,2003,2,2003,2,11
S1797_4S,TOC,2003,2,2003,3,7
S1797_4S,TOC,2003,2,2003,4,7
S1797_4S,TOC,2003,3,2003,3,275
S1797_4S,TOC,2003,4,2003,4,71
S1797_4S,TOC,2001,2,2001,2,1
S1797_4S,TOC,2001,2,2001,3,1
S1797_4S,TOC,2001,2,2001,4,1
S1797_5N,BPA,2002,2,2002,2,6
S1797_5N,BPA,2002,2,2002,3,2
S1797_5N,BPA,2002,2,2002,4,0
S1797_5N,BPA,2001,2,2001,2,8
S1797_5N,PTR,2004,2,2004,2,1
S1797_5N,PTR,2004,2,2004,3,1
S1797_5N,PTR,2003,2,2003,2,2
S1797_5N,PTR,2003,2,2003,3,2
S1797_5N,PTR,2003,2,2003,4,0
S1797_5N,PTR,2002,2,2002,2,2
S1797_5N,PTR,2002,2,2002,3,1
S1797_5N,PTR,2002,2,2002,4,1
S1797_5N,PTR,2001,2,2001,2,3
S1797_5N,PTR,2001,2,2001,3,3
S1797_5N,PTR,2001,2,2001,4,2
S1797_5N,PTR,2001,3,2001,3,1
S1797_5N,PTR,2001,3,2001,4,1
S1797_5N,PTR,2001,4,2001,4,1
S1797_5N,ABA,2004,2,2004,2,1
S1797_5N,ABA,2004,2,2004,3,0
S1797_5N,ABA,2003,2,2003,2,6
S1797_5N,ABA,2003,2,2003,3,6
S1797_5N,ABA,2003,2,2003,4,6
S1797_5N,ABA,2003,3,2003,3,39
S1797_5N,ABA,2003,3,2003,4,38
S1797_5N,ABA,2003,4,2003,4,1
S1797_5N,ABA,2001,2,2001,2,1
S1797_5N,ABA,2001,2,2001,3,1
S1797_5N,ABA,2001,2,2001,4,1
S1797_5N,PGL,2004,2,2004,2,2
S1797_5N,PGL,2004,2,2004,3,2
S1797_5N,PGL,2003,2,2003,2,6
S1797_5N,PGL,2003,2,2003,3,4
S1797_5N,PGL,2003,2,2003,4,3
S1797_5N,PGL,2003,3,2003,3,30
S1797_5N,PGL,2003,3,2003,4,19
S1797_5N,PGL,2003,4,2003,4,2
S1797_5N,PGL,2001,4,2001,4,1
S1797_5N,TOC,2004,2,2004,2,2
S1797_5N,TOC,2004,2,2004,3,1
S1797_5N,TOC,2003,2,2003,2,3
S1797_5N,TOC,2003,2,2003,3,2
S1797_5N,TOC,2003,2,2003,4,2
S1797_5N,TOC,2003,3,2003,3,374
S1797_5N,TOC,2003,4,2003,4,209
S1797_5S,BPA,2005,2,2005,2,2
S1797_5S,BPA,2005,2,2005,3,0
S1797_5S,BPA,2002,2,2002,2,2
S1797_5S,BPA,2002,2,2002,3,1
S1797_5S,BPA,2002,2,2002,4,0
S1797_5S,BPA,2001,2,2001,2,2
S1797_5S,PTR,2006,2,2006,2,2
S1797_5S,PTR,2006,2,2006,3,2
S1797_5S,PTR,2006,2,2006,4,1
S1797_5S,PTR,2005,2,2005,2,5
S1797_5S,PTR,2005,2,2005,3,5
S1797_5S,PTR,2005,2,2005,4,5
S1797_5S,PTR,2004,2,2004,2,2
S1797_5S,PTR,2004,2,2004,3,2
S1797_5S,PTR,2004,2,2004,4,1
S1797_5S,PTR,2004,3,2004,3,1
S1797_5S,PTR,2003,2,2003,2,2
S1797_5S,PTR,2003,2,2003,3,2
S1797_5S,PTR,2003,2,2003,4,1
S1797_5S,PTR,2002,2,2002,2,8
S1797_5S,PTR,2002,2,2002,3,5
S1797_5S,PTR,2002,2,2002,4,1
S1797_5S,PTR,2001,2,2001,2,5
S1797_5S,PTR,2001,2,2001,3,5
S1797_5S,PTR,2001,2,2001,4,4
S1797_5S,PTR,2001,3,2001,3,1
S1797_5S,PTR,2001,3,2001,4,1
S1797_5S,ABA,2003,2,2003,2,21
S1797_5S,ABA,2003,2,2003,3,18
S1797_5S,ABA,2003,2,2003,4,17
S1797_5S,ABA,2003,3,2003,3,5
S1797_5S,ABA,2003,3,2003,4,3
S1797_5S,ABA,2001,3,2001,3,1
S1797_5S,PGL,2003,2,2003,2,33
S1797_5S,PGL,2003,2,2003,3,31
S1797_5S,PGL,2003,2,2003,4,28
S1797_5S,PGL,2003,3,2003,3,8
S1797_5S,PGL,2003,3,2003,4,6
S1797_5S,PGL,2003,4,2003,4,1
S1797_5S,TOC,2004,2,2004,2,1
S1797_5S,TOC,2004,2,2004,3,1
S1797_5S,TOC,2003,2,2003,2,23
S1797_5S,TOC,2003,2,2003,3,23
S1797_5S,TOC,2003,2,2003,4,13
S1797_5S,TOC,2003,3,2003,3,177
S1797_5S,TOC,2003,4,2003,4,77
S1797_6N,ABA,2003,3,2003,3,8
S1797_6N,ABA,2003,3,2003,4,6
S1797_6N,PGL,2003,3,2003,3,21
S1797_6N,PGL,2003,3,2003,4,9
S1797_6N,TOC,2003,3,2003,3,138
S1797_6N,TOC,2003,3,2003,4,61
S1797_6S,BPA,2006,3,2006,3,4
S1797_6S,BPA,2006,3,2006,4,4
S1797_6S,BPA,2005,2,2005,2,1
S1797_6S,BPA,2005,2,2005,3,0
S1797_6S,BPA,2004,3,2004,3,2
S1797_6S,BPA,2004,3,2004,4,2
S1797_6S,BPA,2003,2,2003,2,1
S1797_6S,BPA,2003,2,2003,3,1
S1797_6S,BPA,2003,2,2003,4,0
S1797_6S,BPA,2002,2,2002,2,3
S1797_6S,BPA,2002,2,2002,3,3
S1797_6S,BPA,2002,2,2002,4,2
S1797_6S,BPA,2001,2,2001,2,24
S1797_6S,BPA,2001,2,2001,3,18
S1797_6S,BPA,2001,2,2001,4,17
S1797_6S,PTR,2006,2,2006,2,2
S1797_6S,PTR,2006,2,2006,3,2
S1797_6S,PTR,2006,2,2006,4,2
S1797_6S,PTR,2006,3,2006,3,2
S1797_6S,PTR,2006,3,2006,4,2
S1797_6S,PTR,2005,2,2005,2,2
S1797_6S,PTR,2005,2,2005,3,2
S1797_6S,PTR,2005,2,2005,4,2
S1797_6S,PTR,2003,2,2003,2,1
S1797_6S,PTR,2003,2,2003,3,1
S1797_6S,ABA,2004,3,2004,3,1
S1797_6S,ABA,2004,3,2004,4,0
S1797_6S,ABA,2003,2,2003,2,2
S1797_6S,ABA,2003,2,2003,3,2
S1797_6S,ABA,2003,2,2003,4,2
S1797_6S,ABA,2003,3,2003,3,2
S1797_6S,ABA,2003,3,2003,4,2
S1797_6S,PGL,2006,2,2006,2,2
S1797_6S,PGL,2006,2,2006,3,2
S1797_6S,PGL,2006,2,2006,4,2
S1797_6S,PGL,2004,4,2004,4,1
S1797_6S,PGL,2003,2,2003,2,3
S1797_6S,PGL,2003,2,2003,3,2
S1797_6S,PGL,2003,2,2003,4,1
S1797_6S,PGL,2003,3,2003,3,7
S1797_6S,PGL,2003,3,2003,4,5
S1797_6S,TOC,2006,2,2006,2,3
S1797_6S,TOC,2006,2,2006,3,2
S1797_6S,TOC,2006,2,2006,4,2
S1797_6S,TOC,2003,2,2003,2,9
S1797_6S,TOC,2003,2,2003,3,9
S1797_6S,TOC,2003,2,2003,4,7
S1797_6S,TOC,2003,3,2003,3,330
S1797_6S,TOC,2003,4,2003,4,148
S1797_7N,BPA,2001,2,2001,2,2
S1797_7N,ABA,2003,2,2003,2,2
S1797_7N,ABA,2003,2,2003,3,2
S1797_7N,ABA,2003,2,2003,4,2
S1797_7N,ABA,2003,3,2003,3,11
S1797_7N,ABA,2003,3,2003,4,6
S1797_7N,ABA,2003,4,2003,4,1
S1797_7N,PGL,2003,2,2003,2,2
S1797_7N,PGL,2003,2,2003,3,2
S1797_7N,PGL,2003,2,2003,4,2
S1797_7N,PGL,2003,3,2003,3,63
S1797_7N,PGL,2003,3,2003,4,15
S1797_7N,TOC,2004,2,2004,2,1
S1797_7N,TOC,2004,2,2004,3,1
S1797_7N,TOC,2003,2,2003,2,3
S1797_7N,TOC,2003,2,2003,3,2
S1797_7N,TOC,2003,2,2003,4,0
S1797_7N,TOC,2003,3,2003,3,766
S1797_7N,TOC,2003,4,2003,4,218
S1797_7N,POBA,2006,2,2006,2,1
S1797_7N,POBA,2006,2,2006,3,1
S1797_7N,POBA,2006,2,2006,4,1
S1797_7S,BPA,2002,3,2002,3,1
S1797_7S,BPA,2002,4,2002,4,1
S1797_7S,BPA,2001,2,2001,2,7
S1797_7S,BPA,2001,2,2001,3,3
S1797_7S,BPA,2001,2,2001,4,2
S1797_7S,PTR,2004,3,2004,3,1
S1797_7S,PTR,2004,3,2004,4,1
S1797_7S,ABA,2003,2,2003,2,14
S1797_7S,ABA,2003,2,2003,3,5
S1797_7S,ABA,2003,2,2003,4,4
S1797_7S,ABA,2003,3,2003,3,6
S1797_7S,ABA,2003,3,2003,4,5
S1797_7S,PGL,2003,2,2003,2,6
S1797_7S,PGL,2003,2,2003,3,5
S1797_7S,PGL,2003,2,2003,4,4
S1797_7S,PGL,2003,3,2003,3,5
S1797_7S,PGL,2003,3,2003,4,1
S1797_7S,PGL,2003,4,2003,4,1
S1797_7S,TOC,2005,2,2005,2,1
S1797_7S,TOC,2005,2,2005,3,0
S1797_7S,TOC,2004,2,2004,2,1
S1797_7S,TOC,2004,2,2004,3,1
S1797_7S,TOC,2003,2,2003,2,19
S1797_7S,TOC,2003,2,2003,3,11
S1797_7S,TOC,2003,2,2003,4,8
S1797_7S,TOC,2003,3,2003,3,160
S1797_7S,TOC,2003,4,2003,4,31
S1797_8N,PTR,2006,2,2006,2,3
S1797_8N,PTR,2006,2,2006,3,1
S1797_8N,PTR,2006,2,2006,4,1
S1797_8N,PTR,2005,2,2005,2,6
S1797_8N,PTR,2005,2,2005,3,2
S1797_8N,PTR,2005,2,2005,4,2
S1797_8N,PTR,2004,3,2004,3,2
S1797_8N,PTR,2004,3,2004,4,1
S1797_8N,PTR,2003,2,2003,2,5
S1797_8N,PTR,2003,2,2003,3,0
S1797_8N,PTR,2001,2,2001,2,13
S1797_8N,PTR,2001,2,2001,3,13
S1797_8N,PTR,2001,2,2001,4,10
S1797_8N,PTR,2001,3,2001,3,2
S1797_8N,PTR,2001,3,2001,4,1
S1797_8N,ABA,2003,2,2003,2,1
S1797_8N,ABA,2003,2,2003,3,1
S1797_8N,ABA,2003,2,2003,4,1
S1797_8N,ABA,2003,3,2003,3,10
S1797_8N,ABA,2003,3,2003,4,8
S1797_8N,ABA,2003,4,2003,4,1
S1797_8N,ABA,2001,2,2001,2,1
S1797_8N,ABA,2001,2,2001,3,1
S1797_8N,ABA,2001,2,2001,4,1
S1797_8N,PGL,2004,2,2004,2,1
S1797_8N,PGL,2004,2,2004,3,1
S1797_8N,PGL,2003,3,2003,3,19
S1797_8N,PGL,2003,3,2003,4,3
S1797_8N,TOC,2003,2,2003,2,1
S1797_8N,TOC,2003,2,2003,3,0
S1797_8N,TOC,2003,3,2003,3,203
S1797_8N,TOC,2003,4,2003,4,27
S1797_8S,BPA,2006,3,2006,3,1
S1797_8S,BPA,2006,3,2006,4,1
S1797_8S,BPA,2005,2,2005,2,13
S1797_8S,BPA,2005,2,2005,3,0
S1797_8S,BPA,2005,3,2005,3,2
S1797_8S,BPA,2005,3,2005,4,2
S1797_8S,BPA,2004,3,2004,3,2
S1797_8S,BPA,2004,3,2004,4,1
S1797_8S,BPA,2002,2,2002,2,12
S1797_8S,BPA,2002,2,2002,3,12
S1797_8S,BPA,2002,2,2002,4,8
S1797_8S,BPA,2001,2,2001,2,58
S1797_8S,BPA,2001,2,2001,3,51
S1797_8S,BPA,2001,2,2001,4,39
S1797_8S,PTR,2006,2,2006,2,21
S1797_8S,PTR,2006,2,2006,3,17
S1797_8S,PTR,2006,2,2006,4,14
S1797_8S,PTR,2005,2,2005,2,12
S1797_8S,PTR,2005,2,2005,3,8
S1797_8S,PTR,2005,2,2005,4,5
S1797_8S,PTR,2004,2,2004,2,1
S1797_8S,PTR,2004,2,2004,3,0
S1797_8S,PTR,2003,2,2003,2,7
S1797_8S,PTR,2003,2,2003,3,4
S1797_8S,PTR,2003,2,2003,4,0
S1797_8S,PTR,2002,2,2002,2,3
S1797_8S,PTR,2002,2,2002,3,3
S1797_8S,PTR,2002,2,2002,4,0
S1797_8S,PTR,2001,2,2001,2,7
S1797_8S,PTR,2001,2,2001,3,4
S1797_8S,PTR,2001,2,2001,4,2
S1797_8S,PTR,2001,3,2001,3,3
S1797_8S,PTR,2001,3,2001,4,1
S1797_8S,ABA,2003,2,2003,2,17
S1797_8S,ABA,2003,2,2003,3,15
S1797_8S,ABA,2003,2,2003,4,14
S1797_8S,ABA,2003,3,2003,3,17
S1797_8S,ABA,2003,3,2003,4,15
S1797_8S,ABA,2001,2,2001,2,1
S1797_8S,ABA,2001,2,2001,3,1
S1797_8S,ABA,2001,2,2001,4,1
S1797_8S,PGL,2004,2,2004,2,1
S1797_8S,PGL,2004,2,2004,3,1
S1797_8S,PGL,2003,2,2003,2,18
S1797_8S,PGL,2003,2,2003,3,10
S1797_8S,PGL,2003,2,2003,4,7
S1797_8S,PGL,2003,3,2003,3,3
S1797_8S,PGL,2003,3,2003,4,3
S1797_8S,PGL,2001,2,2001,2,1
S1797_8S,PGL,2001,2,2001,3,1
S1797_8S,PGL,2001,2,2001,4,1
S1797_8S,TOC,2003,2,2003,2,44
S1797_8S,TOC,2003,2,2003,3,19
S1797_8S,TOC,2003,2,2003,4,14
S1797_8S,TOC,2003,3,2003,3,56
S1797_8S,TOC,2003,4,2003,4,17
S1823_1N,BPA,2005,2,2005,2,21
S1823_1N,BPA,2005,2,2005,3,0
S1823_1N,BPA,2005,2,2005,4,0
S1823_1N,BPA,2005,3,2005,3,7
S1823_1N,BPA,2005,3,2005,4,6
S1823_1N,BPA,2005,4,2005,4,2
S1823_1N,BPA,2004,4,2004,4,3
S1823_1N,BPA,2003,2,2003,2,13
S1823_1N,BPA,2003,2,2003,3,13
S1823_1N,BPA,2003,3,2003,3,39
S1823_1N,BPA,2003,3,2003,4,12
S1823_1N,BPA,2003,4,2003,4,24
S1823_1N,BPA,2002,2,2002,2,4
S1823_1N,BPA,2002,2,2002,3,1
S1823_1N,BPA,2001,2,2001,2,4
S1823_1N,BPA,2001,2,2001,3,0
S1823_1N,PTR,2004,3,2004,3,1
S1823_1N,PTR,2004,3,2004,4,0
S1823_1N,ABA,2005,2,2005,2,1
S1823_1N,ABA,2005,2,2005,3,0
S1823_1N,ABA,2005,2,2005,4,0
S1823_1N,ABA,2003,2,2003,2,9
S1823_1N,ABA,2003,2,2003,3,9
S1823_1N,ABA,2003,2,2003,4,9
S1823_1N,ABA,2003,3,2003,3,12
S1823_1N,ABA,2003,3,2003,4,11
S1823_1N,PGL,2003,2,2003,2,11
S1823_1N,PGL,2003,2,2003,3,10
S1823_1N,PGL,2003,2,2003,4,9
